1,680,167,115,68,408,102,493,136,26,
2,1020,170,26,61,925,51,0,0,0,
3,1020,170,26,61,925,51,0,0,0,
4,1020,170,26,61,925,51,0,0,0,
5,1020,170,26,61,925,51,0,0,0,
6,1020,170,26,61,925,51,0,0,0,
7,1020,170,26,61,925,51,0,0,0,
8,680,167,115,68,408,102,493,136,26,
9,1020,170,26,68,408,51,0,0,0,
10,1020,170,26,61,925,51,0,0,0,
11,1020,170,26,61,925,51,0,0,0,
12,1020,170,26,61,925,51,0,0,0,
13,1020,170,26,61,925,51,0,0,0,
14,1020,170,26,61,925,51,0,0,0,
